,Unnamed: 0,Region,Date,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Std_confidence,Var_confidence,Count,Replaced,Year,Month
15406,15406,QL,2015-07-08,33.463,320.0716667,41.78,86.96666667,8.458757279,71.55057471,30,R,2015,7
15407,15407,QL,2015-07-09,29.14153846,310.6576923,58.14615385,86.69230769,7.40928039,54.89743589999999,13,R,2015,7
15408,15408,QL,2015-07-10,18.56866667,317.2966667,39.71333333,85.46666667,7.576907272000001,57.40952381,15,R,2015,7
15409,15409,QL,2015-07-11,84.3535,311.62,100.695,86.35,8.209590028,67.39736842,20,R,2015,7
15410,15410,QL,2015-07-12,191.8818018,316.5815315,52.4018018,87.89189189,8.808416792000001,77.58820639,111,R,2015,7
15411,15411,QL,2015-07-13,154.46438600000005,317.9526316,89.02280702,86.92982456,7.568401532,57.28070175,57,R,2015,7
15412,15412,QL,2015-07-14,194.14423080000003,318.4208333,58.60192308,88.84615385,8.28302099,68.60843672,156,R,2015,7
15413,15413,QL,2015-07-15,55.02,319.98088239999987,52.75,87.11764706,8.145512637000001,66.34937611,34,R,2015,7
15414,15414,QL,2015-07-16,74.44301887,313.6443396,55.76226415,90.26415094,8.248894899,68.04426705,53,R,2015,7
15415,15415,QL,2015-07-17,134.5474699,318.3301205,55.43975904,85.50602409999998,6.8260146110000015,46.59447546,83,R,2015,7
15416,15416,QL,2015-07-18,69.40666667,310.6777778,64.92222222,84.0,7.264243303,52.76923077,27,R,2015,7
15417,15417,QL,2015-07-19,144.39755559999998,321.7994444,93.02444444,88.55555556,8.567132268,73.39575531,90,R,2015,7
15418,15418,QL,2015-07-20,5.28,306.5,35.025,84.25,8.5,72.25,4,R,2015,7
15419,15419,QL,2015-07-21,61.29482759,312.18620689999995,59.6,85.75862069,7.149701155,51.1182266,29,R,2015,7
15420,15420,QL,2015-07-22,41.344,312.6333333,68.20666667,88.4,8.942674576,79.97142857,15,R,2015,7
15421,15421,QL,2015-07-23,9.705714286000001,307.6928571,23.27142857,86.85714286,9.973775137,99.47619048,7,R,2015,7
15422,15422,QL,2015-07-24,27.52285714,316.37857139999994,45.07857143,83.0,5.629592142999999,31.69230769,14,R,2015,7
15423,15423,QL,2015-07-25,7.524,304.09,19.8,84.2,7.529940239,56.7,5,R,2015,7
15424,15424,QL,2015-07-26,19.5,322.09285710000006,69.07142857,86.85714286,7.388735115,54.59340659,14,R,2015,7
15425,15425,QL,2015-07-27,23.80714286,314.62857139999994,90.75714286,84.85714286,7.6251463689999985,58.14285714,7,R,2015,7
15426,15426,QL,2015-07-28,36.9796,316.904,51.58,84.32,6.536563827,42.72666667,25,R,2015,7
15427,15427,QL,2015-07-29,14.1,317.68125,57.4625,84.0,5.631543813,31.71428571,8,R,2015,7
15428,15428,QL,2015-07-30,36.64375,311.790625,63.725,84.4375,5.966224378,35.59583333,16,R,2015,7
15429,15429,QL,2015-07-31,24.56363636,314.0409091,49.51818182,81.72727273,5.159281134,26.61818182,11,R,2015,7
15430,15430,QL,2015-08-01,18.44357143,308.4785714,26.85,84.07142857,7.740644832,59.91758242,14,R,2015,8
15431,15431,QL,2015-08-02,45.33875,326.91125,66.4925,89.175,7.382889088,54.50705128,40,R,2015,8
15432,15432,QL,2015-08-03,34.546875,310.515625,63.85625,86.1875,7.2958321439999985,53.22916667,16,R,2015,8
15433,15433,QL,2015-08-04,72.468,319.7945455,59.06363636,87.2,9.254428369,85.64444444,55,R,2015,8
15434,15434,QL,2015-08-05,24.57,308.83125,35.6875,85.125,8.815705682,77.71666667,16,R,2015,8
15435,15435,QL,2015-08-06,63.50222222,321.23055560000006,70.15740741,88.27777778,7.783428615,60.58176101,54,R,2015,8
15436,15436,QL,2015-08-07,70.13846154,318.1858974,66.28461538,85.61538462,7.460828882,55.66396761,39,R,2015,8
15437,15437,QL,2015-08-08,108.4256923,313.1315385,42.56153846,85.84615385,7.7059854360000015,59.38221154,65,R,2015,8
15438,15438,QL,2015-08-09,103.7705882,320.9632353,53.80294118,85.80882353,7.145100299999998,51.0524583,68,R,2015,8
15439,15439,QL,2015-08-10,57.60529412,310.61764710000006,102.9294118,85.29411765,6.371466726,40.59558824,17,R,2015,8
15440,15440,QL,2015-08-11,96.61108108,320.7790541,42.57162162,84.89189189,7.081845529,50.152536100000006,74,R,2015,8
15441,15441,QL,2015-08-12,130.4018605,311.8406977,116.4046512,86.88372093,7.892761308,62.29568106,43,R,2015,8
15442,15442,QL,2015-08-13,77.57076923,322.9153846000001,63.27692308,88.52307692,8.338741835,69.53461538,65,R,2015,8
15443,15443,QL,2015-08-14,73.73333333,315.0685185,84.9,89.59259259,8.134727357000001,66.17378917,27,R,2015,8
15444,15444,QL,2015-08-15,119.7062687,319.4858209,78.46865672,86.58208955,7.493733248,56.15603799,67,R,2015,8
15445,15445,QL,2015-08-16,22.73111111,322.4777778,47.92222222,87.27777778,7.614271087,57.97712418,18,R,2015,8
15446,15446,QL,2015-08-17,63.10195122,312.4963415,46.7097561,88.68292683,8.655746716,74.92195122,41,R,2015,8
15447,15447,QL,2015-08-18,52.56394737,320.4947368,54.72368421,86.81578947,7.643599206,58.42460882,38,R,2015,8
15448,15448,QL,2015-08-19,78.53866667,312.8116667,84.49,85.9,7.47109372,55.81724138,30,R,2015,8
15449,15449,QL,2015-08-20,111.4827273,319.62012989999994,48.33896104,86.71428571,6.349175542999999,40.31203008,77,R,2015,8
15450,15450,QL,2015-08-21,29.4,321.1727273,98.81818182,86.36363636,8.164223506,66.65454545,11,R,2015,8
15451,15451,QL,2015-08-22,55.48666667,316.9027778,46.19444444,88.33333333,8.883371302999999,78.91428571,36,R,2015,8
15452,15452,QL,2015-08-23,4.81,324.6,108.05,86.5,10.60660172,112.5,2,R,2015,8
15453,15453,QL,2015-08-24,11.54222222,311.14444439999994,34.63333333,88.55555556,9.248122933,85.52777778,9,R,2015,8
15454,15454,QL,2015-08-25,84.1390411,332.8767123,104.7931507,90.01369863,8.385657647999999,70.31925419,73,R,2015,8
15455,15455,QL,2015-08-26,71.25023809999998,312.377381,43.02619048,89.21428571,9.371820018,87.83101045,42,R,2015,8
15456,15456,QL,2015-08-27,101.7047619,322.0873016000001,61.60793651,89.30158730000002,7.701350784,59.31080389,63,R,2015,8
15457,15457,QL,2015-08-28,92.07925926,314.5833333,92.98888889,89.03703704,7.8126203689999985,61.03703704,27,R,2015,8
15458,15458,QL,2015-08-29,56.93142857,322.7757143,69.99428571,91.94285714,7.50663572,56.34957983,35,R,2015,8
15459,15459,QL,2015-08-30,22.33636364,313.3818182,49.99090909,87.72727273,9.242195725,85.41818182,11,R,2015,8
15460,15460,QL,2015-08-31,105.4060241,316.2801205,40.05060241,86.61445783,7.051779442000001,49.7275933,83,R,2015,8
15461,15461,QL,2015-09-01,148.82924530000003,315.4839623000001,83.0509434,86.11320755,6.556442449,42.98693759,53,R,2015,9
15462,15462,QL,2015-09-02,106.9180357,318.16964289999993,69.58392857,86.0,7.9589857739999985,63.34545455,56,R,2015,9
15463,15463,QL,2015-09-03,84.315,323.5241667,45.77,87.31666667,8.162526333999999,66.62683616,60,R,2015,9
15464,15464,QL,2015-09-04,104.9318182,312.1352273,72.15681818,89.59090909,9.524309611,90.71247357,44,R,2015,9
15465,15465,QL,2015-09-05,61.35111111,321.2888889,48.52888889,86.46666667,7.79452022,60.75454545,45,R,2015,9
15466,15466,QL,2015-09-06,17.97833333,328.2958333,86.8,89.91666667,6.2879152970000005,39.53787879,12,R,2015,9
15467,15467,QL,2015-09-07,64.77090909,317.375,40.54545455,85.36363636,7.68898611,59.1205074,44,R,2015,9
15468,15468,QL,2015-09-08,54.18592593,316.8277778,70.62592593,87.33333333,7.065626435,49.92307692,27,R,2015,9
15469,15469,QL,2015-09-09,168.9211765,320.1929412,74.28588235,85.51764706,7.473145199,55.84789916,85,R,2015,9
15470,15470,QL,2015-09-10,131.718481,322.09810130000005,66.64430379999999,88.15189873,7.744458081,59.97663096,79,R,2015,9
15471,15471,QL,2015-09-11,54.91447368,313.8302632,61.89736842,88.52631579,9.17910919,84.25604552,38,R,2015,9
15472,15472,QL,2015-09-12,87.82166667,321.3758333,61.42333333,86.38333333,7.944919849,63.12175141,60,R,2015,9
15473,15473,QL,2015-09-13,75.41485714,314.4928571000001,65.54,87.4,8.925179188,79.65882353,35,R,2015,9
15474,15474,QL,2015-09-14,97.06773333,321.392,47.56,87.06666667,7.425910324,55.14414414,75,R,2015,9
15475,15475,QL,2015-09-15,35.17105263,314.7315789,47.62105263,85.42105263,5.824429295,33.92397661,19,R,2015,9
15476,15476,QL,2015-09-16,159.00545449999996,322.7390909,80.76545455,86.50909091,7.714808177999999,59.51826522,110,R,2015,9
15477,15477,QL,2015-09-17,198.3614706,323.6460784,91.96470588,90.13725490000002,7.675393647000001,58.91166764,102,R,2015,9
15478,15478,QL,2015-09-18,436.8614433,319.6286082,101.714433,90.32989691,7.881534331,62.11858341,194,R,2015,9
15479,15479,QL,2015-09-19,112.12698799999998,326.186747,56.67831325,88.59036145,7.958790423,63.34234499,83,R,2015,9
15480,15480,QL,2015-09-20,56.2737931,319.1844828,76.21034483,90.24137931,8.390705625,70.40394089,29,R,2015,9
15481,15481,QL,2015-09-21,98.27492958,329.4478873,108.7394366,90.47887324,8.228624525,67.71026157,71,R,2015,9
15482,15482,QL,2015-09-22,235.4433333,317.4583333,167.8615385,89.14102564,8.435737766,71.16167166,78,R,2015,9
15483,15483,QL,2015-09-23,603.0113352000002,322.5744318,103.95,89.79829545,7.778756772,60.50905692,352,R,2015,9
15484,15484,QL,2015-09-24,328.9744706,324.95588239999995,109.6282353,89.82352941,7.404103245,54.82074487,170,R,2015,9
15485,15485,QL,2015-09-25,195.7603597,317.3852518,51.31798561,88.69064748,8.085457442000001,65.37462204,139,R,2015,9
15486,15486,QL,2015-09-26,131.0178571,323.51964289999995,74.12142857,87.78571429,7.155874541,51.20654045,84,R,2015,9
15487,15487,QL,2015-09-27,140.7955556,312.2561728,57.48765432,89.07407407,8.2519358,68.09444444,81,R,2015,9
15488,15488,QL,2015-09-28,251.1227168,322.30231210000005,54.7734104,87.35260116,7.41678303,55.00867052,173,R,2015,9
15489,15489,QL,2015-09-29,118.3956757,313.0581081,85.23243243,87.18918919,8.601801613,73.99099099,37,R,2015,9
15490,15490,QL,2015-09-30,258.3959281,322.2344311,66.61616766,89.02395209999997,7.946319976,63.14400115,167,R,2015,9
15491,15491,QL,2015-10-01,182.0085366,319.1902439,68.6,87.3902439,7.832751905,61.35200241,82,R,2015,10
15492,15492,QL,2015-10-02,579.0192453,321.6770889,75.44097035,90.44743935,8.122329094,65.97222991,371,R,2015,10
15493,15493,QL,2015-10-03,198.4467593,328.0949073999999,101.7055556,89.36111111,8.044802505,64.71884735,108,R,2015,10
15494,15494,QL,2015-10-04,149.4209574,315.17074469999994,48.93297872,87.81914894,8.430567482999999,71.07446809,94,R,2015,10
15495,15495,QL,2015-10-05,315.5719797,327.1576142,80.16294416,88.64467005,7.662234082999999,58.70983114,197,R,2015,10
15496,15496,QL,2015-10-06,148.38571430000005,317.2681818,57.55584416,87.50649351,7.89340727,62.30587833,77,R,2015,10
15497,15497,QL,2015-10-07,200.8448,327.2816667,59.15466667,88.74,7.645176573,58.44872483,150,R,2015,10
15498,15498,QL,2015-10-08,129.5338983,322.5279661,85.44067797,88.59322034,8.857334082000001,78.45236704,59,R,2015,10
15499,15499,QL,2015-10-09,186.6903597,321.5669065,54.35395683,89.30935252,7.700789457999999,59.30215827,139,R,2015,10
15500,15500,QL,2015-10-10,61.32,326.61710530000005,89.87894737,89.18421053,7.57255094,57.34352774,38,R,2015,10
15501,15501,QL,2015-10-11,90.88672131,319.6295082,56.70163934,86.60655738,7.686088491,59.07595628,61,R,2015,10
15502,15502,QL,2015-10-12,117.1692063,322.9634921,81.79365079,87.42857143,7.332460498,53.76497696,63,R,2015,10
15503,15503,QL,2015-10-13,97.08695652,318.0554348,59.55434783,84.65217391,7.018126978,49.25410628,46,R,2015,10
15504,15504,QL,2015-10-14,211.7627027,325.9959459,56.84054054,88.5,6.887334328,47.43537415,148,R,2015,10
15505,15505,QL,2015-10-15,118.0130233,316.9767442,91.28837209,87.55813953,8.477708376,71.87153931,43,R,2015,10
15506,15506,QL,2015-10-16,232.788189,321.0681102,60.85196850000001,88.70078740000002,7.818694487999999,61.1319835,127,R,2015,10
15507,15507,QL,2015-10-17,111.0410204,318.277551,74.88571429,87.89795918,7.689941748,59.13520408,49,R,2015,10
15508,15508,QL,2015-10-18,261.2076923,318.2,73.46804734,90.10650888,8.124801404,66.01239786,169,R,2015,10
15509,15509,QL,2015-10-19,446.9643636,324.6233333,86.76424242,90.0969697,7.901238127,62.42956393,165,R,2015,10
15510,15510,QL,2015-10-20,182.251982,317.4977477,46.8954955,86.58558559,7.684066712999999,59.04488124,111,R,2015,10
15511,15511,QL,2015-10-21,134.9228571,327.55,70.88095238,89.23809524,7.899396115,62.40045898,84,R,2015,10
15512,15512,QL,2015-10-22,140.4501754,317.4070175,98.05789474,88.68421053,8.470870032,71.7556391,57,R,2015,10
15513,15513,QL,2015-10-23,251.7240373,328.4378882,77.86335404,89.68944099,7.571522325,57.32795031,161,R,2015,10
15514,15514,QL,2015-10-24,405.5506173,319.0444444,91.93148148,92.92592593,7.966978086,63.47273982,162,R,2015,10
15515,15515,QL,2015-10-25,369.3645957,327.2670213,100.0774468,90.96170213,8.522633345,72.63527914,235,R,2015,10
15516,15516,QL,2015-10-26,198.656087,325.4652174,79.975,89.48913043,7.767917346,60.34053989,92,R,2015,10
15517,15517,QL,2015-10-27,390.7228696,318.285,50.58304348,89.1,8.446259605,71.33930131,230,R,2015,10
15518,15518,QL,2015-10-28,308.1429787,330.7085106,65.85106383,88.85638298,7.637902371,58.33755262,188,R,2015,10
15519,15519,QL,2015-10-29,280.6118881,317.0486014,61.78391608,89.86013986,9.11012546,82.99438590000003,143,R,2015,10
15520,15520,QL,2015-10-30,235.3695732,327.4591463,60.26890244,88.54268293,8.15746157,66.54417926,164,R,2015,10
15521,15521,QL,2015-10-31,355.10714289999993,318.9242857,97.26571429,85.43809524,7.145364029,51.05622711,105,R,2015,10
15522,15522,QL,2015-11-01,306.2249425,321.3732758999999,54.99482759,86.95402299,6.854234666,46.98053285,174,R,2015,11
15523,15523,QL,2015-11-02,135.4960714,321.06339289999994,84.07857143,86.10714286,6.932606937999999,48.06103896,56,R,2015,11
15524,15524,QL,2015-11-03,294.1680097,320.557767,42.67184466,87.24757282,8.046321319,64.74328676,206,R,2015,11
15525,15525,QL,2015-11-04,186.467027,325.00945950000005,83.89594595,87.25675676,7.761974065,60.24824139,74,R,2015,11
15526,15526,QL,2015-11-05,109.9654412,323.1375,60.23529412,87.17647059,7.519013067,56.53555751,68,R,2015,11
15527,15527,QL,2015-11-06,126.83,324.3116667,58.18777778,86.76666667,7.2236347410000015,52.18089888,90,R,2015,11
15528,15528,QL,2015-11-07,112.7306818,321.9909091,79.22727273,86.72727273,8.133661427,66.15644820000001,44,R,2015,11
15529,15529,QL,2015-11-08,127.1031646,324.8411392,66.70886076,90.20253165,8.010217428999999,64.16358325,79,R,2015,11
15530,15530,QL,2015-11-09,185.4715385,322.7669231000001,125.4307692,90.10769231,8.126198137000001,66.03509615,65,R,2015,11
15531,15531,QL,2015-11-10,187.39312980000003,320.1423664,44.3740458,88.18320611,7.712927736,59.48925426,131,R,2015,11
15532,15532,QL,2015-11-11,113.77967209999998,323.03770489999994,68.47540984,88.0,7.613584351,57.96666667,61,R,2015,11
15533,15533,QL,2015-11-12,133.3417808,315.7150685000001,55.96164384,87.2739726,7.8018165160000015,60.86834094,73,R,2015,11
15534,15534,QL,2015-11-13,66.81142857,326.5883929,52.94821429,89.41071429,7.436462467,55.30097403,56,R,2015,11
15535,15535,QL,2015-11-14,146.4128571,318.984127,130.3444444,86.34920635,8.363049934,69.9406042,63,R,2015,11
15536,15536,QL,2015-11-15,100.3514754,325.3508197,66.73442623,87.85245902,7.082457355,50.16120219,61,R,2015,11
15537,15537,QL,2015-11-16,179.6691176,318.6757353,94.91029412,91.67647059,8.297529171,68.84899034,68,R,2015,11
15538,15538,QL,2015-11-17,372.7936481,324.3137339,65.03304721,91.89270386,8.009239706,64.14792067,233,R,2015,11
15539,15539,QL,2015-11-18,85.9656,326.767,62.028,87.96,8.705991369,75.79428571,50,R,2015,11
15540,15540,QL,2015-11-19,505.2227758,324.30462630000005,120.3661922,90.29537367,8.095519922000001,65.53744281,281,R,2015,11
15541,15541,QL,2015-11-20,594.7415472,330.8726415,110.8501887,90.43773585,8.274463876,68.46675243,265,R,2015,11
15542,15542,QL,2015-11-21,600.9956835,323.9667266,131.5345324,89.26258993,8.387249851,70.34596006,278,R,2015,11
15543,15543,QL,2015-11-22,169.8525893,327.7651786,56.59107143,88.95535714,7.806659657000001,60.94393501,112,R,2015,11
15544,15544,QL,2015-11-23,150.1564179,314.7850746000001,57.0641791,87.25373134,8.692287217999999,75.55585708,67,R,2015,11
15545,15545,QL,2015-11-24,275.3925824,325.2502747,54.82087912,87.82417582,7.698881897000001,59.27278247,182,R,2015,11
15546,15546,QL,2015-11-25,312.5463281000001,325.8472656,107.8671875,87.84375,8.052424196,64.84153543,128,R,2015,11
15547,15547,QL,2015-11-26,388.7894273,322.5729075000001,55.67444934,87.40969163,7.817299479,61.11017114,227,R,2015,11
15548,15548,QL,2015-11-27,208.1453211,325.4059633,64.32201835,87.55963303,7.298441225,53.26724431,109,R,2015,11
15549,15549,QL,2015-11-28,177.3112644,319.8735632,58.9862069,85.90804598,7.971799400000001,63.54958567,87,R,2015,11
15550,15550,QL,2015-11-29,68.80891304,323.8804348000001,46.58913043,87.93478261,7.663483901,58.72898551,46,R,2015,11
15551,15551,QL,2015-11-30,134.6841071,314.53125,56.71785714,85.48214286,7.200987486,51.85422078,56,R,2015,11
15552,15552,QL,2015-12-01,42.70833333,325.9166667,57.19444444,90.22222222,7.586119321,57.54920635,36,R,2015,12
15553,15553,QL,2015-12-02,109.6571429,314.0142857,64.51904762,88.35714286,8.836789585,78.08885017,42,R,2015,12
15554,15554,QL,2015-12-03,36.146,324.4966667,62.66,87.43333333,7.690941081,59.15057471,30,R,2015,12
15555,15555,QL,2015-12-04,74.20184211,313.1644737,45.08947368,87.23684211,8.802438883999999,77.48293029999998,38,R,2015,12
15556,15556,QL,2015-12-05,374.0324064,324.3419786,79.49893048,88.21925134,7.98251136,63.72048761,187,R,2015,12
15557,15557,QL,2015-12-06,220.6273684,325.7921053,80.26,88.49473684,7.584802392,57.52922732,95,R,2015,12
15558,15558,QL,2015-12-07,145.13613859999995,319.5618812,39.94950495,87.52475248,8.209255824,67.39188119,101,R,2015,12
15559,15559,QL,2015-12-08,166.0802885,329.0259615,73.44134615,89.28846154,8.050415266,64.80918596,104,R,2015,12
15560,15560,QL,2015-12-09,168.4520513,315.9814103,82.11794872,90.07692308,7.264518344,52.77322677,78,R,2015,12
15561,15561,QL,2015-12-10,91.04848485,324.655303,44.60909091,87.27272727,7.393438785,54.66293706,66,R,2015,12
15562,15562,QL,2015-12-11,153.0765,320.6016667,133.2616667,88.2,7.826075492999999,61.24745763,60,R,2015,12
15563,15563,QL,2015-12-12,24.6,312.6714286,39.87142857,84.35714286,5.108170572,26.09340659,14,R,2015,12
15564,15564,QL,2015-12-13,102.9333333,325.2705128,223.174359,95.12820513,6.802396974,46.27260459,39,R,2015,12
15565,15565,QL,2015-12-14,28.74909091,318.1227273,42.66363636,89.13636364,7.802902112999999,60.88528139,22,R,2015,12
15566,15566,QL,2015-12-15,63.79578947,322.8157895,90.34210526,86.42105263,6.73560844,45.36842105,19,R,2015,12
15567,15567,QL,2015-12-16,32.64,314.6416667,48.71666667,85.05555556,6.690398935,44.76143791,18,R,2015,12
15568,15568,QL,2015-12-17,29.93318182,327.7477273,76.87272727,90.04545455,7.562295398,57.18831169,22,R,2015,12
15569,15569,QL,2015-12-18,12.084,317.08,22.73,83.3,6.32543367,40.01111111,10,R,2015,12
15570,15570,QL,2015-12-19,74.77105263,319.5666667,37.44912281,88.42105263,8.709492704,75.85526316,57,R,2015,12
15571,15571,QL,2015-12-20,53.22947368,319.0026316000001,87.27894737,88.73684211,9.145989437999999,83.64912281,19,R,2015,12
15572,15572,QL,2015-12-21,84.7762963,322.8888889,45.71296296,86.48148148,8.247905945,68.02795248,54,R,2015,12
15573,15573,QL,2015-12-22,37.67478261,325.49782610000005,74.07391304,91.34782609,8.266079073,68.32806324,23,R,2015,12
15574,15574,QL,2015-12-23,135.28436619999997,321.1950704,80.63098592,88.43661972,8.295837845,68.82092555,71,R,2015,12
15575,15575,QL,2015-12-24,41.03777778,320.2638889,67.79444444,84.88888889,6.443317457999999,41.51633987,18,R,2015,12
15576,15576,QL,2015-12-25,15.162,310.85,28.57,84.5,7.820912138,61.16666667,10,R,2015,12
15577,15577,QL,2015-12-26,65.22727273,324.9625,65.82954545,88.22727273,7.236418349,52.36575053,44,R,2015,12
15578,15578,QL,2015-12-27,2.0,332.325,69.1,98.5,0.7071067809999999,0.5,2,R,2015,12
15579,15579,QL,2015-12-28,1.1,344.85,127.9,100.0,0.0,0.0,1,R,2015,12
15580,15580,QL,2015-12-29,6.075,316.8,64.0,77.5,2.121320344,4.5,2,R,2015,12
15581,15581,QL,2015-12-30,25.1625,322.671875,60.33125,89.5,7.941452428,63.06666667,16,R,2015,12
15582,15582,QL,2015-12-31,19.425,311.275,56.2875,82.0,6.187545094,38.28571429,8,R,2015,12
15583,15583,QL,2016-01-01,31.93125,314.878125,49.99375,87.375,7.658328798999999,58.65,16,R,2016,1
15584,15584,QL,2016-01-02,13.86,328.42,64.97,88.0,9.910712497999999,98.22222222,10,R,2016,1
15585,15585,QL,2016-01-03,0.0,0.0,0.0,0.0,0.0,0.0,1,N,2016,1
15586,15586,QL,2016-01-04,5.4,319.3833333,44.53333333,85.0,6.244997998,39.0,3,R,2016,1
15587,15587,QL,2016-01-05,101.8007407,322.9092593000001,165.3814815,89.40740741,7.781928075,60.55840456,27,R,2016,1
15588,15588,QL,2016-01-06,115.4579688,322.596875,58.175,86.671875,7.948354502000001,63.17633929,64,R,2016,1
15589,15589,QL,2016-01-07,108.6206897,323.3543103,64.21206897,86.98275862,8.208877051,67.38566243,58,R,2016,1
15590,15590,QL,2016-01-08,102.8596154,319.1519231000001,65.89807692,87.90384615,7.693286137,59.18665158,52,R,2016,1
15591,15591,QL,2016-01-09,32.7876,324.27,33.948,83.28,5.0375258480000005,25.37666667,25,R,2016,1
15592,15592,QL,2016-01-10,17.325,308.225,23.06666667,84.75,7.990050631,63.84090909,12,R,2016,1
15593,15593,QL,2016-01-11,34.7256,326.202,44.2,87.08,5.957628163,35.49333333,25,R,2016,1
15594,15594,QL,2016-01-12,40.55714286,314.9690476,46.92380952,86.14285714,7.150424563,51.12857143,21,R,2016,1
15595,15595,QL,2016-01-13,82.84,325.9975,44.10333333,85.9,6.374472394,40.63389831,60,R,2016,1
15596,15596,QL,2016-01-14,35.23722222,324.26944439999994,68.98333333,88.55555556,8.190541332999999,67.08496732,18,R,2016,1
15597,15597,QL,2016-01-15,31.48071429,312.2392857,59.74285714,82.64285714,5.00164808,25.01648352,14,R,2016,1
15598,15598,QL,2016-01-16,14.7925,328.18125,95.1125,92.0,8.298020418,68.85714286,8,R,2016,1
15599,15599,QL,2016-01-17,20.7,310.1722222,45.13333333,84.88888889,7.440504762000001,55.36111111,9,R,2016,1
15600,15600,QL,2016-01-18,34.76785714,319.7892857,38.08214286,88.35714286,8.98646837,80.75661376,28,R,2016,1
15601,15601,QL,2016-01-19,27.87954545,315.2772727,32.69545455,87.90909091,7.58387444,57.51515152,22,R,2016,1
15602,15602,QL,2016-01-20,56.45675676,324.2283784,62.71891892,89.35135135,8.393834431,70.45645646,37,R,2016,1
15603,15603,QL,2016-01-21,23.64,315.3653846,35.16153846,84.15384615,4.058861783,16.47435897,13,R,2016,1
15604,15604,QL,2016-01-22,77.76244898,321.9479592,47.91020408,87.26530612,8.061677633,64.99064626,49,R,2016,1
15605,15605,QL,2016-01-23,18.41777778,322.0944444,79.32222222,86.33333333,8.529361055,72.75,9,R,2016,1
15606,15606,QL,2016-01-24,10.004,315.73,39.7,83.8,8.671793355,75.2,5,R,2016,1
15607,15607,QL,2016-01-25,1.68,319.0,30.0,77.0,0.0,0.0,1,R,2016,1
15608,15608,QL,2016-01-26,6.042000000000002,302.08,15.18,89.6,6.580273551,43.3,5,R,2016,1
15609,15609,QL,2016-01-27,24.91714286,317.2428571000001,60.44285714,77.71428571,1.253566341,1.571428571,7,R,2016,1
15610,15610,QL,2016-01-28,5.39,317.6375,21.825,82.75,5.315072906,28.25,4,R,2016,1
15611,15611,QL,2016-01-29,17.70818182,323.8363636,53.5,83.36363636,6.5768187939999985,43.25454545,11,R,2016,1
15612,15612,QL,2016-01-30,18.12,325.76,163.78,92.1,5.7435954670000005,32.98888889,10,R,2016,1
15613,15613,QL,2016-01-31,4.76,323.0666667,52.76666667,93.0,6.557438524,43.0,3,R,2016,1
15614,15614,QL,2016-02-01,10.4,326.3357143,38.2,86.0,9.678154094,93.66666667,7,R,2016,2
15615,15615,QL,2016-02-02,0.0,0.0,0.0,0.0,0.0,0.0,1,N,2016,2
15616,15616,QL,2016-02-03,3.3,318.1166667,30.33333333,86.66666667,2.081665999,4.333333333,3,R,2016,2
15617,15617,QL,2016-02-04,1.0,317.75,15.1,76.0,0.0,0.0,1,R,2016,2
15618,15618,QL,2016-02-05,3.41,317.0666667,38.1,92.33333333,10.78579312,116.3333333,3,R,2016,2
15619,15619,QL,2016-02-06,0.0,0.0,0.0,0.0,0.0,0.0,1,N,2016,2
15620,15620,QL,2016-02-07,2.21,323.65,102.3,94.0,0.0,0.0,1,R,2016,2
15621,15621,QL,2016-02-08,1.1,326.6,68.0,96.0,0.0,0.0,1,R,2016,2
15622,15622,QL,2016-02-09,25.94727273,311.9090909,56.84545455,81.72727273,5.31207886,28.21818182,11,R,2016,2
15623,15623,QL,2016-02-10,4.2,328.375,29.975,84.25,5.737304826,32.91666667,4,R,2016,2
15624,15624,QL,2016-02-11,6.93,308.76,22.08,94.0,8.689073598,75.5,5,R,2016,2
15625,15625,QL,2016-02-12,6.1,326.775,35.41666667,86.5,9.005553842000001,81.1,6,R,2016,2
15626,15626,QL,2016-02-13,16.32,306.7277778,26.6,88.22222222,8.526103707999999,72.69444444,9,R,2016,2
15627,15627,QL,2016-02-14,21.29411765,321.1941176,29.36470588,84.70588235,8.099110336,65.59558824,17,R,2016,2
15628,15628,QL,2016-02-15,32.54952381,320.3071429,42.21428571,89.19047619,8.970056007,80.46190476,21,R,2016,2
15629,15629,QL,2016-02-16,72.574,319.8516667,89.86666667,90.66666667,7.594613941,57.67816092,30,R,2016,2
15630,15630,QL,2016-02-17,41.50956522,325.2282608999999,57.06086957,88.95652174,8.688959875,75.49802372,23,R,2016,2
15631,15631,QL,2016-02-18,36.21944444,315.4277778,51.36111111,84.88888889,6.461550432,41.75163399,18,R,2016,2
15632,15632,QL,2016-02-19,12.19,328.93,41.01,85.0,6.6999170810000015,44.88888889,10,R,2016,2
15633,15633,QL,2016-02-20,27.73333333,314.2222222000001,124.8333333,92.0,7.2801098889999984,53.0,9,R,2016,2
15634,15634,QL,2016-02-21,1.0,326.7,53.5,94.0,0.0,0.0,1,R,2016,2
15635,15635,QL,2016-02-22,1.32,304.45,15.7,89.0,0.0,0.0,1,R,2016,2
15636,15636,QL,2016-02-23,0.0,0.0,0.0,0.0,0.0,0.0,1,N,2016,2
15637,15637,QL,2016-02-24,25.20583333,320.8208333,69.80833333,86.83333333,5.339958007,28.51515152,12,R,2016,2
