Date,Estimated_fire_area,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power,Mean_confidence,Region
2011-04-01,0.0,0.0,0.0,0.0,TA
2011-04-02,0.0,0.0,0.0,0.0,TA
2011-04-03,0.0,0.0,0.0,0.0,TA
2011-04-04,10.3275,303.5875,58.2,85.0,TA
2011-04-05,8.82,335.5666667,523.1666667,99.0,TA
2011-04-06,2.0,315.55,52.5,86.0,TA
2011-04-07,19.3375,310.325,136.0,84.25,TA
2011-04-08,73.945,323.8308333,106.28333329999998,92.03333333,TA
2011-04-09,0.0,0.0,0.0,0.0,TA
2011-04-10,0.0,0.0,0.0,0.0,TA
2011-04-11,0.0,0.0,0.0,0.0,TA
2011-04-12,0.0,0.0,0.0,0.0,TA
2011-04-13,0.0,0.0,0.0,0.0,TA
2011-04-14,0.0,0.0,0.0,0.0,TA
2011-04-15,2.2,314.3,45.85,87.5,TA
2011-04-16,0.0,0.0,0.0,0.0,TA
2011-04-17,4.306666667,299.7,33.03333333,86.33333333,TA
2011-04-18,0.0,0.0,0.0,0.0,TA
2011-04-19,6.76,311.6833333,81.26666667,84.0,TA
2011-04-20,0.0,0.0,0.0,0.0,TA
2011-04-21,0.0,0.0,0.0,0.0,TA
2011-04-22,0.0,0.0,0.0,0.0,TA
2011-04-23,0.0,0.0,0.0,0.0,TA
2011-04-24,0.0,0.0,0.0,0.0,TA
2011-04-25,0.0,0.0,0.0,0.0,TA
2011-04-26,3.48,306.475,40.9,80.5,TA
2011-04-27,13.41875,320.0625,128.9875,91.625,TA
2011-04-28,0.0,0.0,0.0,0.0,TA
2011-04-29,0.0,0.0,0.0,0.0,TA
2011-04-30,0.0,0.0,0.0,0.0,TA
2011-05-01,0.0,0.0,0.0,0.0,TA
2011-05-02,0.0,0.0,0.0,0.0,TA
2011-05-03,0.0,0.0,0.0,0.0,TA
2011-05-04,14.3,313.925,144.05,88.0,TA
2011-05-05,0.0,0.0,0.0,0.0,TA
2011-05-06,0.0,0.0,0.0,0.0,TA
2011-05-07,0.0,0.0,0.0,0.0,TA
2011-05-08,0.0,0.0,0.0,0.0,TA
2011-05-09,18.2,305.2833333000001,183.4333333,81.66666667,TA
2011-05-10,1.1,332.45,189.7,94.0,TA
2011-05-11,0.0,0.0,0.0,0.0,TA
2011-05-12,0.0,0.0,0.0,0.0,TA
2011-05-13,0.0,0.0,0.0,0.0,TA
2011-05-14,0.0,0.0,0.0,0.0,TA
2011-05-15,0.0,0.0,0.0,0.0,TA
2011-05-16,0.0,0.0,0.0,0.0,TA
2011-05-17,2.0,312.775,39.5,89.5,TA
2011-05-18,0.0,0.0,0.0,0.0,TA
2011-05-19,2.2,305.425,31.4,81.5,TA
2011-05-20,2.34,304.9,55.0,83.0,TA
2011-05-21,0.0,0.0,0.0,0.0,TA
2011-05-22,0.0,0.0,0.0,0.0,TA
2011-05-23,0.0,0.0,0.0,0.0,TA
2011-05-24,0.0,0.0,0.0,0.0,TA
2011-05-25,0.0,0.0,0.0,0.0,TA
2011-05-26,0.0,0.0,0.0,0.0,TA
2011-05-27,0.0,0.0,0.0,0.0,TA
2011-05-28,0.0,0.0,0.0,0.0,TA
2011-05-29,0.0,0.0,0.0,0.0,TA
2011-05-30,0.0,0.0,0.0,0.0,TA
2011-05-31,4.29,344.7333333,394.5333333,98.0,TA
2011-06-01,0.0,0.0,0.0,0.0,TA
2011-06-02,1.0,298.3,18.6,77.0,TA
2011-06-03,0.0,0.0,0.0,0.0,TA
2011-06-04,0.0,0.0,0.0,0.0,TA
2011-06-05,0.0,0.0,0.0,0.0,TA
2011-06-06,0.0,0.0,0.0,0.0,TA
2011-06-07,0.0,0.0,0.0,0.0,TA
2011-06-08,0.0,0.0,0.0,0.0,TA
2011-06-09,0.0,0.0,0.0,0.0,TA
2011-06-10,0.0,0.0,0.0,0.0,TA
2011-06-11,0.0,0.0,0.0,0.0,TA
2011-06-12,0.0,0.0,0.0,0.0,TA
2011-06-13,0.0,0.0,0.0,0.0,TA
2011-06-14,0.0,0.0,0.0,0.0,TA
2011-06-15,0.0,0.0,0.0,0.0,TA
2011-06-16,0.0,0.0,0.0,0.0,TA
2011-06-17,0.0,0.0,0.0,0.0,TA
2011-06-18,0.0,0.0,0.0,0.0,TA
2011-06-19,0.0,0.0,0.0,0.0,TA
2011-06-20,0.0,0.0,0.0,0.0,TA
2011-06-21,0.0,0.0,0.0,0.0,TA
2011-06-22,0.0,0.0,0.0,0.0,TA
2011-06-23,0.0,0.0,0.0,0.0,TA
2011-06-24,0.0,0.0,0.0,0.0,TA
2011-06-25,0.0,0.0,0.0,0.0,TA
2011-06-26,0.0,0.0,0.0,0.0,TA
2011-06-27,0.0,0.0,0.0,0.0,TA
2011-06-28,0.0,0.0,0.0,0.0,TA
2011-06-29,0.0,0.0,0.0,0.0,TA
2011-06-30,0.0,0.0,0.0,0.0,TA
2011-07-01,0.0,0.0,0.0,0.0,TA
2011-07-02,0.0,0.0,0.0,0.0,TA
2011-07-03,0.0,0.0,0.0,0.0,TA
2011-07-04,0.0,0.0,0.0,0.0,TA
2011-07-05,0.0,0.0,0.0,0.0,TA
2011-07-06,0.0,0.0,0.0,0.0,TA
2011-07-07,0.0,0.0,0.0,0.0,TA
2011-07-08,0.0,0.0,0.0,0.0,TA
2011-07-09,0.0,0.0,0.0,0.0,TA
2011-07-10,0.0,0.0,0.0,0.0,TA
2011-07-11,0.0,0.0,0.0,0.0,TA
2011-07-12,0.0,0.0,0.0,0.0,TA
2011-07-13,0.0,0.0,0.0,0.0,TA
2011-07-14,0.0,0.0,0.0,0.0,TA
2011-07-15,0.0,0.0,0.0,0.0,TA
2011-07-16,0.0,0.0,0.0,0.0,TA
2011-07-17,0.0,0.0,0.0,0.0,TA
2011-07-18,0.0,0.0,0.0,0.0,TA
2011-07-19,0.0,0.0,0.0,0.0,TA
2011-07-20,0.0,0.0,0.0,0.0,TA
2011-07-21,0.0,0.0,0.0,0.0,TA
2011-07-22,0.0,0.0,0.0,0.0,TA
2011-07-23,0.0,0.0,0.0,0.0,TA
2011-07-24,0.0,0.0,0.0,0.0,TA
2011-07-25,0.0,0.0,0.0,0.0,TA
2011-07-26,0.0,0.0,0.0,0.0,TA
2011-07-27,1.0,300.55,24.9,81.0,TA
2011-07-28,0.0,0.0,0.0,0.0,TA
2011-07-29,0.0,0.0,0.0,0.0,TA
2011-07-30,0.0,0.0,0.0,0.0,TA
2011-07-31,0.0,0.0,0.0,0.0,TA
2011-08-01,0.0,0.0,0.0,0.0,TA
2011-08-02,0.0,0.0,0.0,0.0,TA
2011-08-03,0.0,0.0,0.0,0.0,TA
2011-08-04,0.0,0.0,0.0,0.0,TA
2011-08-05,0.0,0.0,0.0,0.0,TA
2011-08-06,0.0,0.0,0.0,0.0,TA
2011-08-07,0.0,0.0,0.0,0.0,TA
2011-08-08,0.0,0.0,0.0,0.0,TA
2011-08-09,0.0,0.0,0.0,0.0,TA
2011-08-10,0.0,0.0,0.0,0.0,TA
2011-08-11,0.0,0.0,0.0,0.0,TA
2011-08-12,0.0,0.0,0.0,0.0,TA
2011-08-13,0.0,0.0,0.0,0.0,TA
2011-08-14,0.0,0.0,0.0,0.0,TA
2011-08-15,0.0,0.0,0.0,0.0,TA
2011-08-16,0.0,0.0,0.0,0.0,TA
2011-08-17,0.0,0.0,0.0,0.0,TA
2011-08-18,0.0,0.0,0.0,0.0,TA
2011-08-19,0.0,0.0,0.0,0.0,TA
2011-08-20,0.0,0.0,0.0,0.0,TA
2011-08-21,0.0,0.0,0.0,0.0,TA
2011-08-22,0.0,0.0,0.0,0.0,TA
2011-08-23,0.0,0.0,0.0,0.0,TA
2011-08-24,0.0,0.0,0.0,0.0,TA
2011-08-25,0.0,0.0,0.0,0.0,TA
2011-08-26,0.0,0.0,0.0,0.0,TA
2011-08-27,0.0,0.0,0.0,0.0,TA
2011-08-28,0.0,0.0,0.0,0.0,TA
2011-08-29,0.0,0.0,0.0,0.0,TA
2011-08-30,0.0,0.0,0.0,0.0,TA
2011-08-31,0.0,0.0,0.0,0.0,TA
2011-09-01,0.0,0.0,0.0,0.0,TA
2011-09-02,1.92,307.6,55.9,86.0,TA
2011-09-03,0.0,0.0,0.0,0.0,TA
2011-09-04,0.0,0.0,0.0,0.0,TA
2011-09-05,0.0,0.0,0.0,0.0,TA
2011-09-06,0.0,0.0,0.0,0.0,TA
2011-09-07,0.0,0.0,0.0,0.0,TA
2011-09-08,0.0,0.0,0.0,0.0,TA
2011-09-09,0.0,0.0,0.0,0.0,TA
2011-09-10,0.0,0.0,0.0,0.0,TA
2011-09-11,0.0,0.0,0.0,0.0,TA
2011-09-12,0.0,0.0,0.0,0.0,TA
2011-09-13,3.0,314.5,52.46666667,92.66666667,TA
2011-09-14,0.0,0.0,0.0,0.0,TA
2011-09-15,0.0,0.0,0.0,0.0,TA
2011-09-16,0.0,0.0,0.0,0.0,TA
2011-09-17,0.0,0.0,0.0,0.0,TA
2011-09-18,0.0,0.0,0.0,0.0,TA
2011-09-19,0.0,0.0,0.0,0.0,TA
2011-09-20,0.0,0.0,0.0,0.0,TA
2011-09-21,0.0,0.0,0.0,0.0,TA
2011-09-22,1.0,307.0,22.1,83.0,TA
2011-09-23,0.0,0.0,0.0,0.0,TA
2011-09-24,0.0,0.0,0.0,0.0,TA
2011-09-25,0.0,0.0,0.0,0.0,TA
2011-09-26,0.0,0.0,0.0,0.0,TA
2011-09-27,0.0,0.0,0.0,0.0,TA
2011-09-28,0.0,0.0,0.0,0.0,TA
2011-09-29,0.0,0.0,0.0,0.0,TA
2011-09-30,0.0,0.0,0.0,0.0,TA
2011-10-01,0.0,0.0,0.0,0.0,TA
2011-10-02,0.0,0.0,0.0,0.0,TA
2011-10-03,0.0,0.0,0.0,0.0,TA
2011-10-04,5.133333333,309.7666667,58.33333333,84.33333333,TA
2011-10-05,0.0,0.0,0.0,0.0,TA
2011-10-06,0.0,0.0,0.0,0.0,TA
2011-10-07,0.0,0.0,0.0,0.0,TA
2011-10-08,0.0,0.0,0.0,0.0,TA
2011-10-09,0.0,0.0,0.0,0.0,TA
2011-10-10,0.0,0.0,0.0,0.0,TA
2011-10-11,0.0,0.0,0.0,0.0,TA
2011-10-12,0.0,0.0,0.0,0.0,TA
2011-10-13,0.0,0.0,0.0,0.0,TA
2011-10-14,0.0,0.0,0.0,0.0,TA
2011-10-15,0.0,0.0,0.0,0.0,TA
2011-10-16,0.0,0.0,0.0,0.0,TA
2011-10-17,0.0,0.0,0.0,0.0,TA
2011-10-18,0.0,0.0,0.0,0.0,TA
2011-10-19,2.64,312.85,25.8,82.5,TA
2011-10-20,2.21,318.1,83.1,84.0,TA
2011-10-21,0.0,0.0,0.0,0.0,TA
2011-10-22,1.1,307.9,17.9,79.0,TA
2011-10-23,0.0,0.0,0.0,0.0,TA
2011-10-24,0.0,0.0,0.0,0.0,TA
2011-10-25,0.0,0.0,0.0,0.0,TA
2011-10-26,0.0,0.0,0.0,0.0,TA
2011-10-27,0.0,0.0,0.0,0.0,TA
2011-10-28,0.0,0.0,0.0,0.0,TA
2011-10-29,0.0,0.0,0.0,0.0,TA
2011-10-30,0.0,0.0,0.0,0.0,TA
2011-10-31,0.0,0.0,0.0,0.0,TA
2011-11-01,0.0,0.0,0.0,0.0,TA
2011-11-02,0.0,0.0,0.0,0.0,TA
2011-11-03,0.0,0.0,0.0,0.0,TA
2011-11-04,0.0,0.0,0.0,0.0,TA
2011-11-05,0.0,0.0,0.0,0.0,TA
2011-11-06,0.0,0.0,0.0,0.0,TA
2011-11-07,0.0,0.0,0.0,0.0,TA
2011-11-08,0.0,0.0,0.0,0.0,TA
2011-11-09,0.0,0.0,0.0,0.0,TA
2011-11-10,0.0,0.0,0.0,0.0,TA
2011-11-11,0.0,0.0,0.0,0.0,TA
2011-11-12,0.0,0.0,0.0,0.0,TA
2011-11-13,0.0,0.0,0.0,0.0,TA
2011-11-14,0.0,0.0,0.0,0.0,TA
2011-11-15,0.0,0.0,0.0,0.0,TA
2011-11-16,2.2,312.95,32.25,88.0,TA
2011-11-17,0.0,0.0,0.0,0.0,TA
2011-11-18,0.0,0.0,0.0,0.0,TA
2011-11-19,0.0,0.0,0.0,0.0,TA
2011-11-20,0.0,0.0,0.0,0.0,TA
2011-11-21,0.0,0.0,0.0,0.0,TA
2011-11-22,0.0,0.0,0.0,0.0,TA
2011-11-23,0.0,0.0,0.0,0.0,TA
2011-11-24,0.0,0.0,0.0,0.0,TA
2011-11-25,0.0,0.0,0.0,0.0,TA
2011-11-26,0.0,0.0,0.0,0.0,TA
2011-11-27,0.0,0.0,0.0,0.0,TA
2011-11-28,0.0,0.0,0.0,0.0,TA
2011-11-29,0.0,0.0,0.0,0.0,TA
2011-11-30,0.0,0.0,0.0,0.0,TA
2011-12-01,0.0,0.0,0.0,0.0,TA
2011-12-02,0.0,0.0,0.0,0.0,TA
2011-12-03,0.0,0.0,0.0,0.0,TA
2011-12-04,0.0,0.0,0.0,0.0,TA
2011-12-05,0.0,0.0,0.0,0.0,TA
2011-12-06,0.0,0.0,0.0,0.0,TA
2011-12-07,0.0,0.0,0.0,0.0,TA
2011-12-08,0.0,0.0,0.0,0.0,TA
2011-12-09,0.0,0.0,0.0,0.0,TA
2011-12-10,0.0,0.0,0.0,0.0,TA
2011-12-11,0.0,0.0,0.0,0.0,TA
2011-12-12,5.76,302.9833333,47.56666667,98.66666667,TA
2011-12-13,0.0,0.0,0.0,0.0,TA
2011-12-14,0.0,0.0,0.0,0.0,TA
2011-12-15,0.0,0.0,0.0,0.0,TA
2011-12-16,1.1,311.0,20.2,76.0,TA
2011-12-17,0.0,0.0,0.0,0.0,TA
2011-12-18,0.0,0.0,0.0,0.0,TA
2011-12-19,0.0,0.0,0.0,0.0,TA
2011-12-20,0.0,0.0,0.0,0.0,TA
2011-12-21,5.88,309.675,100.35,90.0,TA
2011-12-22,0.0,0.0,0.0,0.0,TA
2011-12-23,0.0,0.0,0.0,0.0,TA
2011-12-24,0.0,0.0,0.0,0.0,TA
2011-12-25,0.0,0.0,0.0,0.0,TA
2011-12-26,0.0,0.0,0.0,0.0,TA
2011-12-27,6.0,309.1916667,48.61666667,95.0,TA
2011-12-28,3.6,318.85,200.6,92.0,TA
2011-12-29,0.0,0.0,0.0,0.0,TA
2011-12-30,0.0,0.0,0.0,0.0,TA
2011-12-31,0.0,0.0,0.0,0.0,TA
2012-01-01,0.0,0.0,0.0,0.0,TA
2012-01-02,0.0,0.0,0.0,0.0,TA
2012-01-03,0.0,0.0,0.0,0.0,TA
2012-01-04,0.0,0.0,0.0,0.0,TA
2012-01-05,0.0,0.0,0.0,0.0,TA
2012-01-06,0.0,0.0,0.0,0.0,TA
2012-01-07,0.0,0.0,0.0,0.0,TA
2012-01-08,0.0,0.0,0.0,0.0,TA
2012-01-09,0.0,0.0,0.0,0.0,TA
2012-01-10,0.0,0.0,0.0,0.0,TA
2012-01-11,0.0,0.0,0.0,0.0,TA
2012-01-12,1.0,308.75,27.7,82.0,TA
2012-01-13,0.0,0.0,0.0,0.0,TA
2012-01-14,0.0,0.0,0.0,0.0,TA
2012-01-15,0.0,0.0,0.0,0.0,TA
2012-01-16,0.0,0.0,0.0,0.0,TA
2012-01-17,0.0,0.0,0.0,0.0,TA
2012-01-18,0.0,0.0,0.0,0.0,TA
2012-01-19,0.0,0.0,0.0,0.0,TA
2012-01-20,6.48,314.15,211.6,87.0,TA
2012-01-21,0.0,0.0,0.0,0.0,TA
2012-01-22,0.0,0.0,0.0,0.0,TA
2012-01-23,0.0,0.0,0.0,0.0,TA
2012-01-24,0.0,0.0,0.0,0.0,TA
2012-01-25,0.0,0.0,0.0,0.0,TA
2012-01-26,0.0,0.0,0.0,0.0,TA
2012-01-27,0.0,0.0,0.0,0.0,TA
2012-01-28,1.0,332.2,67.9,85.0,TA
2012-01-29,0.0,0.0,0.0,0.0,TA
2012-01-30,0.0,0.0,0.0,0.0,TA
2012-01-31,0.0,0.0,0.0,0.0,TA
2012-02-01,0.0,0.0,0.0,0.0,TA
2012-02-02,0.0,0.0,0.0,0.0,TA
2012-02-03,0.0,0.0,0.0,0.0,TA
2012-02-04,1.0,314.3,14.0,79.0,TA
2012-02-05,0.0,0.0,0.0,0.0,TA
2012-02-06,0.0,0.0,0.0,0.0,TA
2012-02-07,0.0,0.0,0.0,0.0,TA
2012-02-08,0.0,0.0,0.0,0.0,TA
2012-02-09,0.0,0.0,0.0,0.0,TA
2012-02-10,0.0,0.0,0.0,0.0,TA
2012-02-11,0.0,0.0,0.0,0.0,TA
2012-02-12,0.0,0.0,0.0,0.0,TA
2012-02-13,2.0,342.5,182.15,100.0,TA
2012-02-14,0.0,0.0,0.0,0.0,TA
2012-02-15,0.0,0.0,0.0,0.0,TA
2012-02-16,0.0,0.0,0.0,0.0,TA
2012-02-17,0.0,0.0,0.0,0.0,TA
2012-02-18,0.0,0.0,0.0,0.0,TA
2012-02-19,0.0,0.0,0.0,0.0,TA
2012-02-20,0.0,0.0,0.0,0.0,TA
2012-02-21,0.0,0.0,0.0,0.0,TA
2012-02-22,0.0,0.0,0.0,0.0,TA
2012-02-23,0.0,0.0,0.0,0.0,TA
2012-02-24,0.0,0.0,0.0,0.0,TA
2012-02-25,35.133,317.57,148.72,93.8,TA
2012-02-26,64.68,332.63863639999994,286.0590909,92.22727273,TA
2012-02-27,0.0,0.0,0.0,0.0,TA
2012-02-28,1.68,302.3,31.2,97.0,TA
2012-02-29,0.0,0.0,0.0,0.0,TA
2012-03-01,0.0,0.0,0.0,0.0,TA
2012-03-02,2.42,316.275,29.35,84.5,TA
2012-03-03,0.0,0.0,0.0,0.0,TA
2012-03-04,0.0,0.0,0.0,0.0,TA
2012-03-05,0.0,0.0,0.0,0.0,TA
2012-03-06,0.0,0.0,0.0,0.0,TA
2012-03-07,0.0,0.0,0.0,0.0,TA
2012-03-08,0.0,0.0,0.0,0.0,TA
2012-03-09,0.0,0.0,0.0,0.0,TA
2012-03-10,0.0,0.0,0.0,0.0,TA
2012-03-11,0.0,0.0,0.0,0.0,TA
2012-03-12,0.0,0.0,0.0,0.0,TA
2012-03-13,36.67090909,319.2954545,274.4090909,89.18181818,TA
2012-03-14,6.05,321.83,65.46,92.0,TA
2012-03-15,0.0,0.0,0.0,0.0,TA
2012-03-16,0.0,0.0,0.0,0.0,TA
2012-03-17,0.0,0.0,0.0,0.0,TA
2012-03-18,0.0,0.0,0.0,0.0,TA
2012-03-19,31.2,327.8214286000001,211.1642857,94.28571429,TA
2012-03-20,1.0,299.0,10.1,78.0,TA
2012-03-21,0.0,0.0,0.0,0.0,TA
2012-03-22,0.0,0.0,0.0,0.0,TA
2012-03-23,0.0,0.0,0.0,0.0,TA
2012-03-24,0.0,0.0,0.0,0.0,TA
2012-03-25,5.0,312.4,27.22,84.8,TA
2012-03-26,11.34666667,298.4333333,69.13333333,90.33333333,TA
2012-03-27,10.32,319.5166667,118.3833333,88.5,TA
2012-03-28,0.0,0.0,0.0,0.0,TA
2012-03-29,3.72,307.4,36.15,90.5,TA
2012-03-30,11.22,340.025,276.47,88.6,TA
2012-03-31,0.0,0.0,0.0,0.0,TA
2012-04-01,5.0,328.57,130.5,94.8,TA
2012-04-02,0.0,0.0,0.0,0.0,TA
2012-04-03,2.64,310.45,38.6,81.5,TA
2012-04-04,62.1737037,325.02592589999995,257.1185185,91.37037037,TA
2012-04-05,7.84,311.15,35.8,82.5,TA
2012-04-06,0.0,0.0,0.0,0.0,TA
2012-04-07,0.0,0.0,0.0,0.0,TA
2012-04-08,0.0,0.0,0.0,0.0,TA
2012-04-09,0.0,0.0,0.0,0.0,TA
2012-04-10,0.0,0.0,0.0,0.0,TA
2012-04-11,0.0,0.0,0.0,0.0,TA
2012-04-12,0.0,0.0,0.0,0.0,TA
2012-04-13,26.814375,315.903125,80.2875,89.6875,TA
2012-04-14,0.0,0.0,0.0,0.0,TA
2012-04-15,1.21,307.55,15.2,78.0,TA
2012-04-16,5.61,333.05,785.8,87.0,TA
2012-04-17,2.0,314.5,44.3,86.5,TA
2012-04-18,2.21,297.2,28.3,82.0,TA
2012-04-19,7.92,334.9333333,227.2333333,95.83333333,TA
2012-04-20,0.0,0.0,0.0,0.0,TA
2012-04-21,0.0,0.0,0.0,0.0,TA
2012-04-22,8.666666667000001,320.95,120.03333329999998,94.16666667,TA
2012-04-23,0.0,0.0,0.0,0.0,TA
2012-04-24,0.0,0.0,0.0,0.0,TA
2012-04-25,0.0,0.0,0.0,0.0,TA
2012-04-26,2.0,309.575,29.65,84.0,TA
2012-04-27,0.0,0.0,0.0,0.0,TA
2012-04-28,0.0,0.0,0.0,0.0,TA
2012-04-29,0.0,0.0,0.0,0.0,TA
2012-04-30,0.0,0.0,0.0,0.0,TA
2012-05-01,1.1,317.7,64.9,95.0,TA
2012-05-02,0.0,0.0,0.0,0.0,TA
2012-05-03,0.0,0.0,0.0,0.0,TA
2012-05-04,0.0,0.0,0.0,0.0,TA
2012-05-05,0.0,0.0,0.0,0.0,TA
2012-05-06,0.0,0.0,0.0,0.0,TA
2012-05-07,0.0,0.0,0.0,0.0,TA
2012-05-08,3.3,310.1333333,42.2,79.66666667,TA
2012-05-09,9.173333332999999,309.4333333,95.53333333,84.33333333,TA
2012-05-10,3.2,315.9,75.16666667,87.33333333,TA
2012-05-11,0.0,0.0,0.0,0.0,TA
2012-05-12,0.0,0.0,0.0,0.0,TA
2012-05-13,0.0,0.0,0.0,0.0,TA
2012-05-14,0.0,0.0,0.0,0.0,TA
2012-05-15,9.394,306.26,58.22,84.6,TA
2012-05-16,1.0,301.7,22.2,100.0,TA
2012-05-17,0.0,0.0,0.0,0.0,TA
2012-05-18,0.0,0.0,0.0,0.0,TA
2012-05-19,0.0,0.0,0.0,0.0,TA
2012-05-20,0.0,0.0,0.0,0.0,TA
2012-05-21,0.0,0.0,0.0,0.0,TA
2012-05-22,0.0,0.0,0.0,0.0,TA
2012-05-23,0.0,0.0,0.0,0.0,TA
2012-05-24,0.0,0.0,0.0,0.0,TA
2012-05-25,0.0,0.0,0.0,0.0,TA
2012-05-26,0.0,0.0,0.0,0.0,TA
2012-05-27,0.0,0.0,0.0,0.0,TA
2012-05-28,0.0,0.0,0.0,0.0,TA
2012-05-29,0.0,0.0,0.0,0.0,TA
2012-05-30,5.5,308.925,50.875,88.0,TA
2012-05-31,0.0,0.0,0.0,0.0,TA
2012-06-01,0.0,0.0,0.0,0.0,TA
2012-06-02,0.0,0.0,0.0,0.0,TA
2012-06-03,0.0,0.0,0.0,0.0,TA
2012-06-04,0.0,0.0,0.0,0.0,TA
2012-06-05,0.0,0.0,0.0,0.0,TA
2012-06-06,4.4,306.0,41.05,85.25,TA
2012-06-07,0.0,0.0,0.0,0.0,TA
2012-06-08,1.8,301.8,33.0,79.0,TA
2012-06-09,0.0,0.0,0.0,0.0,TA
2012-06-10,0.0,0.0,0.0,0.0,TA
2012-06-11,0.0,0.0,0.0,0.0,TA
2012-06-12,0.0,0.0,0.0,0.0,TA
2012-06-13,0.0,0.0,0.0,0.0,TA
2012-06-14,0.0,0.0,0.0,0.0,TA
2012-06-15,0.0,0.0,0.0,0.0,TA
2012-06-16,0.0,0.0,0.0,0.0,TA
2012-06-17,0.0,0.0,0.0,0.0,TA
2012-06-18,0.0,0.0,0.0,0.0,TA
2012-06-19,0.0,0.0,0.0,0.0,TA
2012-06-20,0.0,0.0,0.0,0.0,TA
2012-06-21,0.0,0.0,0.0,0.0,TA
2012-06-22,0.0,0.0,0.0,0.0,TA
2012-06-23,0.0,0.0,0.0,0.0,TA
2012-06-24,0.0,0.0,0.0,0.0,TA
2012-06-25,0.0,0.0,0.0,0.0,TA
2012-06-26,0.0,0.0,0.0,0.0,TA
2012-06-27,0.0,0.0,0.0,0.0,TA
2012-06-28,0.0,0.0,0.0,0.0,TA
2012-06-29,0.0,0.0,0.0,0.0,TA
2012-06-30,0.0,0.0,0.0,0.0,TA
2012-07-01,0.0,0.0,0.0,0.0,TA
2012-07-02,0.0,0.0,0.0,0.0,TA
2012-07-03,0.0,0.0,0.0,0.0,TA
2012-07-04,0.0,0.0,0.0,0.0,TA
2012-07-05,0.0,0.0,0.0,0.0,TA
2012-07-06,0.0,0.0,0.0,0.0,TA
2012-07-07,0.0,0.0,0.0,0.0,TA
2012-07-08,0.0,0.0,0.0,0.0,TA
2012-07-09,0.0,0.0,0.0,0.0,TA
2012-07-10,0.0,0.0,0.0,0.0,TA
2012-07-11,0.0,0.0,0.0,0.0,TA
2012-07-12,0.0,0.0,0.0,0.0,TA
2012-07-13,0.0,0.0,0.0,0.0,TA
2012-07-14,0.0,0.0,0.0,0.0,TA
2012-07-15,0.0,0.0,0.0,0.0,TA
2012-07-16,0.0,0.0,0.0,0.0,TA
2012-07-17,0.0,0.0,0.0,0.0,TA
2012-07-18,0.0,0.0,0.0,0.0,TA
2012-07-19,0.0,0.0,0.0,0.0,TA
2012-07-20,0.0,0.0,0.0,0.0,TA
2012-07-21,0.0,0.0,0.0,0.0,TA
2012-07-22,0.0,0.0,0.0,0.0,TA
2012-07-23,0.0,0.0,0.0,0.0,TA
2012-07-24,0.0,0.0,0.0,0.0,TA
2012-07-25,0.0,0.0,0.0,0.0,TA
2012-07-26,0.0,0.0,0.0,0.0,TA
2012-07-27,0.0,0.0,0.0,0.0,TA
2012-07-28,0.0,0.0,0.0,0.0,TA
2012-07-29,0.0,0.0,0.0,0.0,TA
2012-07-30,0.0,0.0,0.0,0.0,TA
2012-07-31,0.0,0.0,0.0,0.0,TA
2012-08-01,0.0,0.0,0.0,0.0,TA
2012-08-02,0.0,0.0,0.0,0.0,TA
2012-08-03,0.0,0.0,0.0,0.0,TA
2012-08-04,0.0,0.0,0.0,0.0,TA
2012-08-05,0.0,0.0,0.0,0.0,TA
2012-08-06,0.0,0.0,0.0,0.0,TA
2012-08-07,0.0,0.0,0.0,0.0,TA
2012-08-08,0.0,0.0,0.0,0.0,TA
2012-08-09,0.0,0.0,0.0,0.0,TA
2012-08-10,0.0,0.0,0.0,0.0,TA
2012-08-11,0.0,0.0,0.0,0.0,TA
2012-08-12,0.0,0.0,0.0,0.0,TA
2012-08-13,0.0,0.0,0.0,0.0,TA
2012-08-14,0.0,0.0,0.0,0.0,TA
2012-08-15,0.0,0.0,0.0,0.0,TA
2012-08-16,0.0,0.0,0.0,0.0,TA
2012-08-17,0.0,0.0,0.0,0.0,TA
2012-08-18,0.0,0.0,0.0,0.0,TA
2012-08-19,0.0,0.0,0.0,0.0,TA
2012-08-20,0.0,0.0,0.0,0.0,TA
2012-08-21,0.0,0.0,0.0,0.0,TA
2012-08-22,0.0,0.0,0.0,0.0,TA
2012-08-23,0.0,0.0,0.0,0.0,TA
2012-08-24,0.0,0.0,0.0,0.0,TA
2012-08-25,0.0,0.0,0.0,0.0,TA
2012-08-26,0.0,0.0,0.0,0.0,TA
2012-08-27,0.0,0.0,0.0,0.0,TA
2012-08-28,0.0,0.0,0.0,0.0,TA
2012-08-29,0.0,0.0,0.0,0.0,TA
2012-08-30,0.0,0.0,0.0,0.0,TA
2012-08-31,0.0,0.0,0.0,0.0,TA
2012-09-01,1.0,304.95,21.6,81.0,TA
2012-09-02,0.0,0.0,0.0,0.0,TA
2012-09-03,1.68,313.2,60.2,90.0,TA
2012-09-04,0.0,0.0,0.0,0.0,TA
2012-09-05,0.0,0.0,0.0,0.0,TA
2012-09-06,0.0,0.0,0.0,0.0,TA
2012-09-07,0.0,0.0,0.0,0.0,TA
2012-09-08,0.0,0.0,0.0,0.0,TA
2012-09-09,0.0,0.0,0.0,0.0,TA
2012-09-10,0.0,0.0,0.0,0.0,TA
2012-09-11,0.0,0.0,0.0,0.0,TA
